User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1000048,Iqra Mehmood,P00010242,F,26-35,32,1,Abbottabad,Northern,Hospitality,Electronics & Gadgets,4,4016.0,,
1005403,Anwar Hussain,P00195742,M,0-17,12,1,Rawalpindi,Northern,Healthcare,Food,1,4014.0,,
1001182,Tania Sherafgan,P00139942,F,0-17,13,1,Sukkur,Southern,Agriculture,Electronics & Gadgets,3,4013.0,,
1003231,Jannat Mirza,P00321042,F,26-35,26,0,Rawalpindi,Northern,IT Sector,Electronics & Gadgets,2,4012.0,,
1001988,Nauman Ijaz,P00089142,M,26-35,26,0,Quetta,Western,Aviation,Electronics & Gadgets,2,4008.0,,
1005324,Yumna Zaidi,P00307342,F,26-35,33,1,Lahore,Eastern,Lawyer,Food,2,4007.0,,
1001837,Tuba Anwar,P00182642,F,26-35,33,0,Multan,Central,IT Sector,Electronics & Gadgets,4,4005.0,,
1005127,Mehak Noor,P00105142,F,46-50,49,0,Hyderabad,Southern,Aviation,Electronics & Gadgets,2,4003.0,,
1005127,Mehak Noor,P00105142,F,46-50,49,0,Bahawalpur,Central,Aviation,Electronics & Gadgets,4,4003.0,,
1004021,Ambreen Sheikh,P00090942,F,51-55,55,1,Bahawalpur,Central,Automobile,Electronics & Gadgets,3,4000.0,,
1005001,Noman Shahid,P00109042,M,26-35,29,1,Hyderabad,Southern,IT Sector,Electronics & Gadgets,2,3997.0,,
1004819,Sobia Nawaz,P00184342,F,36-45,37,0,Sahiwal,Central,Aviation,Electronics & Gadgets,4,3996.0,,
1000633,Sana Sheikh,P00022742,F,26-35,30,0,Larkana,Southern,Retail,Food,4,3994.0,,
1005493,Arif Habib,P00052242,M,36-45,45,0,Sahiwal,Central,Banking,Furniture,4,3992.0,,
1003814,Sadia Chaudhry,P00339842,F,26-35,33,1,Bahawalpur,Central,Banking,Food,4,3991.0,,
1002276,Yusra Butt,P00002242,F,55+,75,0,Lahore,Eastern,Healthcare,Electronics & Gadgets,2,3988.0,,
1000604,Oneela Sarwar,P00250842,F,46-50,49,0,Rawalpindi,Northern,IT Sector,Electronics & Gadgets,3,3987.0,,
1000180,Hina Akhtar,P00109742,F,46-50,48,0,Quetta,Western,Healthcare,Electronics & Gadgets,1,3987.0,,
1004257,Komal Aslam,P0099242,F,51-55,54,1,Quetta,Western,Banking,Food,2,3987.0,,
1004934,Tayyab Rasheed,P00083842,M,26-35,33,1,Quetta,Western,Banking,Electronics & Gadgets,3,3985.0,,
1003610,Yusra Butt,P00084642,F,18-25,21,0,Gwadar,Western,Chemical,Food,4,3984.0,,
1002777,Sahar Yousaf,P00182142,F,18-25,25,1,Hyderabad,Southern,Automobile,Electronics & Gadgets,3,3982.0,,
1003612,Quratulain Fatima,P00070342,F,26-35,28,0,Peshawar,Northern,Aviation,Electronics & Gadgets,3,3980.0,,
1001070,Khalid Mehmood,P00113242,M,46-50,50,1,Lahore,Eastern,Healthcare,Electronics & Gadgets,1,3977.0,,
1000001,Hoorain Ali,P00059442,F,0-17,13,1,Quetta,Western,Aviation,Electronics & Gadgets,1,3977.0,,
1000845,Saad Bin Zafar,P00173342,M,18-25,22,0,Multan,Central,Lawyer,Electronics & Gadgets,4,3975.0,,
1004194,Fabiha Sherazi,P00197542,F,18-25,21,1,Quetta,Western,Aviation,Food,4,3975.0,,
1000356,Ujala Rana,P00181842,F,55+,91,0,Multan,Central,Chemical,Food,1,3971.0,,
1004706,Rabia Yousaf,P00325742,F,26-35,28,1,Quetta,Western,Aviation,Electronics & Gadgets,2,3970.0,,
1004906,Erica Malik,P00176942,F,51-55,55,1,Lahore,Eastern,IT Sector,Food,4,3969.0,,
1004406,Oneela Sarwar,P00127442,F,26-35,29,0,Gwadar,Western,Chemical,Electronics & Gadgets,3,3969.0,,
1004406,Oneela Sarwar,P00127442,F,26-35,29,0,Gujranwala,Eastern,Chemical,Electronics & Gadgets,2,3969.0,,
1002909,Nadia Aslam,P00047442,F,26-35,27,0,Islamabad,Northern,Textile,Electronics & Gadgets,2,3967.0,,
1000131,Bushra Sultan,P00303742,F,18-25,21,0,Abbottabad,Northern,Healthcare,Electronics & Gadgets,1,3967.0,,
1001203,Waqar Younis,P00238342,M,26-35,28,1,Multan,Central,Hospitality,Electronics & Gadgets,3,3966.0,,
1000676,Nadia Aslam,P00112442,F,18-25,20,0,Karachi,Southern,Healthcare,Food,1,3965.0,,
1003462,Amir Sohail,P00144242,M,26-35,28,1,Bahawalpur,Central,Textile,Electronics & Gadgets,1,3965.0,,
1001697,Yawar Saeed,P00035342,M,18-25,22,0,Multan,Central,Food Processing,Electronics & Gadgets,3,3964.0,,
1000550,Amber Malik,P00222642,F,46-50,50,0,Gwadar,Western,IT Sector,Food,3,3963.0,,
1001475,Obaid Rehman,P00054242,M,26-35,28,1,Karachi,Southern,Healthcare,Food,2,3961.0,,
1003090,Oneela Sarwar,P00124442,F,26-35,30,0,Rawalpindi,Northern,IT Sector,Electronics & Gadgets,4,3960.0,,
1003945,Waseem Akram,P00196042,M,46-50,46,1,Bahawalpur,Central,Hospitality,Food,3,3960.0,,
1001545,Komal Aslam,P00127742,F,26-35,29,0,Bahawalpur,Central,Textile,Electronics & Gadgets,1,3956.0,,
1004009,Ciara Khan,P00104542,F,18-25,18,0,Quetta,Western,Govt,Food,4,3956.0,,
1002796,Iman Ali,P00183942,F,26-35,26,0,Quetta,Western,Aviation,Food,1,3948.0,,
1000216,Erica Malik,P00085642,F,46-50,50,0,Peshawar,Northern,Healthcare,Electronics & Gadgets,1,3947.0,,
1005794,Raabia Yousaf,P00302542,F,36-45,38,0,Sahiwal,Central,Hospitality,Electronics & Gadgets,1,3947.0,,
1003129,Jannat Mirza,P00022442,F,26-35,35,1,Lahore,Eastern,Retail,Electronics & Gadgets,3,3942.0,,
1005271,Dawood Ibrahim,P0097242,M,26-35,30,1,Bahawalpur,Central,Automobile,Food,4,3942.0,,
1003129,Jannat Mirza,P00022442,F,26-35,35,1,Larkana,Southern,Retail,Electronics & Gadgets,2,3942.0,,
1003430,Naeem Akhtar,P00255842,M,46-50,48,0,Faisalabad,Central,Healthcare,Food,1,3935.0,,
1003292,Iftikhar Ahmed,P00010842,M,51-55,51,0,Sahiwal,Central,Govt,Food,4,3934.0,,
1003007,Sana Sheikh,P00035942,F,36-45,45,0,Hyderabad,Southern,Hospitality,Electronics & Gadgets,3,3933.0,,
1005249,Tariq Mehmood,P00118442,M,46-50,50,0,Karachi,Southern,Construction,Food,3,3933.0,,
1001040,Alishba Rashid,P00080342,F,26-35,27,1,Bahawalpur,Central,Media,Food,4,3932.0,,
1005250,Mahnoor Aziz,P00002542,F,51-55,51,1,Hyderabad,Southern,Healthcare,Food,2,3928.0,,
1005667,Urwa Hocane,P00271442,F,36-45,41,1,Faisalabad,Central,IT Sector,Decor,4,3928.0,,
1004933,Parisa Khan,P00028042,F,26-35,32,0,Gwadar,Western,Hospitality,Electronics & Gadgets,2,3927.0,,
1004425,Vaneeza Ahmed,P00260042,F,36-45,39,0,Faisalabad,Central,Healthcare,Electronics & Gadgets,1,3927.0,,
1004083,Hina Bayat,P00135342,F,55+,86,0,Quetta,Western,Govt,Electronics & Gadgets,3,3925.0,,
1003170,Sobia Nawaz,P00114142,F,26-35,27,1,Lahore,Eastern,IT Sector,Electronics & Gadgets,3,3924.0,,
1002327,Ambreen Sheikh,P00129342,F,18-25,18,1,Karachi,Southern,IT Sector,Food,1,3923.0,,
1003134,Yumna Khan,P00294242,F,18-25,20,0,Quetta,Western,Chemical,Food,3,3920.0,,
1002241,Ceeza Amir,P00336542,F,46-50,50,0,Faisalabad,Central,Retail,Electronics & Gadgets,2,3918.0,,
1002241,Ceeza Amir,P00336542,F,46-50,50,0,Faisalabad,Central,Retail,Decor,4,3918.0,,
1004054,Khadija Shah,P00189942,F,36-45,42,0,Quetta,Western,IT Sector,Decor,3,3911.0,,
1005234,Ghulam Rasool,P00271142,M,26-35,33,1,Rawalpindi,Northern,Media,Electronics & Gadgets,1,3910.0,,
1000899,Kaleem Ullah,P00183342,M,26-35,26,1,Faisalabad,Central,IT Sector,Electronics & Gadgets,1,3910.0,,
1002575,Nayab Khan,P00110542,F,36-45,43,0,Hyderabad,Southern,IT Sector,Electronics & Gadgets,1,3908.0,,
1004130,Tabinda Rasheed,P00128042,F,36-45,39,0,Multan,Central,Aviation,Food,1,3905.0,,
1001410,Pakiza Iqbal,P00087242,F,51-55,54,0,Gwadar,Western,Agriculture,Food,3,3903.0,,
1000843,Areeba Siddiqui,P00161442,F,26-35,30,1,Quetta,Western,Healthcare,Household items,1,3900.0,,
1004976,Minahil Malik,P00322142,F,26-35,30,1,Quetta,Western,Healthcare,Household items,4,3900.0,,
1000187,Junaid Baig,P00144642,M,46-50,48,1,Quetta,Western,Healthcare,Food,2,3898.0,,
1001303,Samina Peerzada,P00170542,F,26-35,29,0,Abbottabad,Northern,Chemical,Electronics & Gadgets,1,3897.0,,
1003243,Maheen Khan,P00053042,F,26-35,31,1,Quetta,Western,Automobile,Household items,1,3896.0,,
1004343,Laiba Malik,P00155042,F,26-35,26,0,Faisalabad,Central,Govt,Household items,2,3895.0,,
1001265,Dawood Ibrahim,P00015542,M,18-25,23,0,Karachi,Southern,IT Sector,Household items,4,3894.0,,
1001051,Zohaib Hassan,P00031942,M,26-35,33,0,Peshawar,Northern,IT Sector,Household items,4,3894.0,,
1001749,Tuba Anwar,P00271942,F,26-35,28,1,Karachi,Southern,Govt,Household items,2,3893.0,,
1003917,Ahsan Iqbal,P00015642,M,36-45,39,0,Karachi,Southern,Healthcare,Household items,4,3892.0,,
1003515,Dania Shah,P00117142,F,36-45,39,0,Karachi,Southern,IT Sector,Food,2,3892.0,,
1004203,Javeria Saud,P00215642,F,26-35,26,1,Karachi,Southern,IT Sector,Household items,4,3891.0,,
1006039,Fakhar Zaman,P00210942,M,46-50,50,0,Karachi,Southern,Hospitality,Household items,3,3890.0,,
1005094,Kiran Ashraf,P00182142,F,18-25,20,0,Quetta,Western,Food Processing,Household items,1,3890.0,,
1003327,Rabia Yousaf,P0096842,F,18-25,20,0,Quetta,Western,Retail,Household items,2,3890.0,,
1004167,Gulshan Ara,P00221842,F,26-35,27,1,Faisalabad,Central,Banking,Food,1,3890.0,,
1002205,Mohsin Raza,P00114742,M,26-35,29,1,Sahiwal,Central,Chemical,Food,2,3890.0,,
1003576,Urwa Hocane,P00193542,F,51-55,53,0,Gujranwala,Eastern,Agriculture,Electronics & Gadgets,2,3889.0,,
1000575,Ushna Shah,P00157642,F,26-35,28,0,Quetta,Western,IT Sector,Food,4,3889.0,,
1001613,Komal Aslam,P00119242,F,18-25,20,1,Sahiwal,Central,Govt,Household items,4,3888.0,,
1005448,Tania Sherafgan,P00001742,F,46-50,48,0,Hyderabad,Southern,Chemical,Electronics & Gadgets,2,3887.0,,
1004482,Shahid Afridi,P00005742,M,36-45,45,0,Multan,Central,Food Processing,Household items,4,3887.0,,
1004166,Rustam Ali,P00113142,M,26-35,28,1,Islamabad,Northern,Construction,Household items,2,3887.0,,
1003778,Minahil Malik,P00046842,F,26-35,28,1,Karachi,Southern,Retail,Household items,2,3887.0,,
1002688,Erica Malik,P00152742,F,26-35,29,0,Quetta,Western,IT Sector,Household items,2,3887.0,,
1001333,Oneela Sarwar,P00051442,F,26-35,30,1,Karachi,Southern,IT Sector,Household items,3,3886.0,,
1005065,Anum Sarwar,P00112542,F,26-35,26,0,Quetta,Western,Aviation,Food,3,3885.0,,
1004674,Tariq Mehmood,P0096742,M,36-45,41,0,Gwadar,Western,Chemical,Household items,4,3884.0,,
1000425,Aisha Siddiqui,P00258442,F,26-35,34,1,Multan,Central,Govt,Household items,3,3883.0,,
1002063,Hina Bayat,P00329342,F,26-35,34,1,Karachi,Southern,IT Sector,Household items,1,3883.0,,
1003320,Vardah Sheikh,P00127742,F,26-35,27,1,Quetta,Western,Aviation,Household items,3,3881.0,,
1002181,Warda Naeem,P00368142,F,26-35,26,1,Abbottabad,Northern,IT Sector,Electronics & Gadgets,4,3881.0,,
1000702,Momina Iqbal,P00357642,F,36-45,36,1,Quetta,Western,Aviation,Household items,2,3879.0,,
1000303,Fariha Pervaiz,P00018142,F,26-35,32,0,Multan,Central,Construction,Household items,1,3878.0,,
1005678,Rukhsana Bibi,P00327842,F,36-45,41,0,Gwadar,Western,Lawyer,Food,4,3878.0,,
1004116,Chaudhry Fawad,P00111742,M,36-45,37,0,Gujranwala,Eastern,Banking,Household items,2,3878.0,,
1005536,Noor Fatima,P00351342,F,26-35,31,0,Karachi,Southern,Healthcare,Household items,4,3878.0,,
1001938,Haris Bashir,P00216342,M,26-35,31,1,Peshawar,Northern,IT Sector,Household items,4,3878.0,,
1005464,Yumna Khan,P00110542,F,36-45,44,0,Quetta,Western,Banking,Food,3,3877.0,,
1000179,Nadia Aslam,P00057642,F,26-35,31,0,Quetta,Western,IT Sector,Household items,4,3876.0,,
1001884,Nazia Hassan,P00175042,F,46-50,50,0,Quetta,Western,Healthcare,Food,3,3875.0,,
1003259,Nadeem Sarwar,P00026042,M,18-25,20,1,Sukkur,Southern,IT Sector,Household items,4,3873.0,,
1003519,Chaudhry Fawad,P00023042,M,26-35,33,1,Multan,Central,IT Sector,Household items,2,3872.0,,
1003779,Waqar Younis,P00324742,M,46-50,47,0,Multan,Central,IT Sector,Food,3,3872.0,,
1005084,Alishba Rashid,P00057242,F,18-25,21,0,Karachi,Southern,Lawyer,Household items,1,3872.0,,
1005170,Sanam Baloch,P00190542,F,18-25,21,1,Quetta,Western,Hospitality,Household items,1,3872.0,,
1002205,Mohsin Raza,P00091142,M,26-35,27,0,Gujranwala,Eastern,IT Sector,Household items,1,3869.0,,
1004104,Nimra Baig,P00116842,F,18-25,25,1,Karachi,Southern,IT Sector,Household items,3,3869.0,,
1002203,Danish Fatima,P00030842,F,46-50,47,0,Karachi,Southern,IT Sector,Household items,4,3869.0,,
1002504,Cyra Chaudhry,P00034742,F,26-35,26,0,Multan,Central,Agriculture,Household items,1,3868.0,,
1001752,Zoya Nasir,P00143142,F,26-35,34,0,Bahawalpur,Central,Chemical,Food,2,3867.0,,
1002934,Imran Chaudhry,P00159442,M,36-45,44,0,Multan,Central,Textile,Food,1,3866.0,,
1005795,Fabiha Sherazi,P00250942,F,26-35,34,0,Quetta,Western,Healthcare,Household items,1,3866.0,,
1003693,Dua Fatima,P00125942,F,26-35,32,0,Karachi,Southern,Aviation,Household items,2,3865.0,,
1005142,Rustam Ali,P00276342,M,26-35,32,0,Faisalabad,Central,Textile,Food,4,3865.0,,
1005812,Hassan Zaidi,P00323042,M,26-35,28,0,Rawalpindi,Northern,Chemical,Household items,2,3864.0,,
1002100,Mohsin Raza,P0097142,M,26-35,26,1,Faisalabad,Central,Media,Household items,2,3864.0,,
1001626,Laiba Malik,P00333042,F,18-25,22,1,Sukkur,Southern,IT Sector,Household items,3,3863.0,,
1004682,Uzma Tariq,P00364842,F,26-35,34,1,Multan,Central,Construction,Household items,4,3862.0,,
1002793,Kamran Aziz,P0099342,M,36-45,43,1,Multan,Central,Construction,Household items,1,3862.0,,
1002793,Kamran Aziz,P0099342,M,36-45,43,1,Abbottabad,Northern,Construction,Household items,2,3862.0,,
1002537,Noman Shahid,P00089142,M,36-45,40,1,Karachi,Southern,Govt,Household items,2,3861.0,,
1004088,Laiba Malik,P00159542,F,26-35,32,1,Karachi,Southern,IT Sector,Household items,2,3860.0,,
1001004,Tania Sherafgan,P00140742,F,26-35,33,0,Multan,Central,Healthcare,Household items,2,3858.0,,
1001579,Bakhtawar Bhutto,P0098242,F,26-35,35,0,Sukkur,Southern,IT Sector,Household items,4,3858.0,,
1005997,Zulfiqar Bhutto,P00233442,M,26-35,35,1,Multan,Central,Govt,Household items,3,3857.0,,
1001897,Suleman Raza,P00328242,M,51-55,52,0,Quetta,Western,IT Sector,Household items,3,3857.0,,
1002761,Majid Khan,P00197342,M,36-45,42,0,Islamabad,Northern,IT Sector,Household items,4,3854.0,,
1002742,Fakhar Zaman,P00363242,M,26-35,34,1,Karachi,Southern,Healthcare,Household items,1,3851.0,,
1005747,Rabia Yousaf,P00119142,F,26-35,35,1,Quetta,Western,Automobile,Food,4,3851.0,,
1003538,Faiza Iqbal,P00135542,F,36-45,39,1,Karachi,Southern,Media,Food,1,3850.0,,
1001173,Yousuf Raza,P00006142,M,26-35,26,0,Quetta,Western,Lawyer,Household items,1,3849.0,,
1001285,Basit Ali,P00348642,M,36-45,41,0,Hyderabad,Southern,Banking,Food,2,3848.0,,
1005519,Qasid Ali,P00129842,M,36-45,39,0,Karachi,Southern,Banking,Household items,3,3848.0,,
1002153,Laraib Abbas,P00142942,F,18-25,20,1,Karachi,Southern,Agriculture,Household items,1,3847.0,,
1002760,Uzma Tariq,P00278642,F,55+,86,1,Lahore,Eastern,Hospitality,Food,3,3843.0,,
1004444,Hamid Butt,P00247542,M,26-35,26,1,Peshawar,Northern,Hospitality,Household items,1,3843.0,,
1005090,Ubaid Rehman,P00270242,M,36-45,43,0,Sukkur,Southern,Aviation,Household items,3,3841.0,,
1004170,Wardah Malik,P00271442,F,46-50,47,0,Multan,Central,Aviation,Food,1,3840.0,,
1001146,Talha Rashid,P00022442,M,18-25,23,0,Quetta,Western,Aviation,Household items,1,3840.0,,
1003211,Hina Akhtar,P00313442,F,51-55,55,0,Hyderabad,Southern,Healthcare,Food,2,3839.0,,
1003180,Bakhtawar Bhutto,P00229342,F,26-35,26,0,Multan,Central,Retail,Household items,1,3839.0,,
1001150,Iftikhar Ahmed,P00315742,M,26-35,27,0,Rawalpindi,Northern,Healthcare,Household items,1,3839.0,,
1001356,Waseem Akram,P00186642,M,18-25,22,1,Bahawalpur,Central,Govt,Household items,4,3839.0,,
1005198,Adeel Ashraf,P00223942,M,18-25,25,0,Sahiwal,Central,IT Sector,Household items,3,3838.0,,
1004647,Mariam Iqbal,P00189642,F,36-45,37,1,Faisalabad,Central,Aviation,Food,4,3837.0,,
1003044,Farah Hussain,P00102842,F,36-45,38,1,Sukkur,Southern,Retail,Household items,1,3835.0,,
1002226,Noman Shahid,P00156442,M,26-35,29,1,Faisalabad,Central,IT Sector,Household items,3,3834.0,,
1004979,Mubashir Khan,P00369442,M,36-45,44,0,Multan,Central,Lawyer,Household items,1,3831.0,,
1004144,Fizza Ali,P00100942,F,18-25,20,0,Quetta,Western,Healthcare,Household items,4,3830.0,,
1005780,Sobia Nawaz,P00234642,F,18-25,18,0,Karachi,Southern,Food Processing,Household items,2,3828.0,,
1000193,Misbah Haq,P00116342,M,46-50,50,0,Bahawalpur,Central,Healthcare,Household items,4,3827.0,,
1005605,Adnan Siddiqui,P00241542,M,18-25,21,1,Lahore,Eastern,Media,Household items,3,3825.0,,
1004877,Ifra Yousaf,P00237542,F,26-35,33,0,Quetta,Western,Retail,Household items,3,3825.0,,
1005530,Junaid Baig,P00048442,M,18-25,22,1,Lahore,Eastern,Textile,Household items,1,3824.0,,
1001422,Jannat Mirza,P00118142,F,36-45,42,0,Gwadar,Western,Retail,Food,1,3822.0,,
1005722,Rabail Malik,P00317942,F,26-35,28,0,Sukkur,Southern,Food Processing,Household items,3,3822.0,,
1002735,Fawad Alam,P00233242,M,26-35,35,0,Multan,Central,Automobile,Household items,1,3821.0,,
1001206,Waseem Akram,P00323942,M,51-55,52,0,Gujranwala,Eastern,Aviation,Household items,4,3821.0,,
1002504,Cyra Chaudhry,P00184942,F,26-35,34,1,Karachi,Southern,Automobile,Household items,1,3821.0,,
1003154,Younis Khan,P00125942,M,26-35,35,0,Lahore,Eastern,IT Sector,Household items,2,3820.0,,
1003917,Ahsan Iqbal,P00036842,M,36-45,40,0,Karachi,Southern,Chemical,Food,1,3820.0,,
1004725,Gul Bakhtawar,P00217742,F,36-45,41,0,Karachi,Southern,Healthcare,Household items,1,3819.0,,
1001755,Adeel Ashraf,P00251942,M,18-25,24,1,Quetta,Western,Aviation,Household items,4,3817.0,,
1003065,Obaid Rehman,P00121142,M,18-25,19,0,Faisalabad,Central,IT Sector,Household items,4,3816.0,,
1003481,Areeba Siddiqui,P00119742,F,18-25,25,1,Karachi,Southern,Construction,Household items,1,3815.0,,
1003032,Eman Suleman,P00337542,F,26-35,26,1,Karachi,Southern,Aviation,Household items,1,3815.0,,
1005472,Dost Muhammad,P00187942,M,36-45,40,0,Hyderabad,Southern,Aviation,Household items,4,3814.0,,
1001764,Javeria Saud,P00045342,F,18-25,21,0,Quetta,Western,Aviation,Household items,4,3814.0,,
1002774,Fariha Pervaiz,P00120342,F,26-35,28,1,Quetta,Western,Aviation,Household items,3,3813.0,,
1005272,Erica Malik,P00117942,F,26-35,28,1,Karachi,Southern,Automobile,Household items,3,3812.0,,
1001495,Zara Noor,P00312742,F,18-25,19,0,Quetta,Western,Banking,Household items,4,3812.0,,
1000453,Kiran Ashraf,P00111742,F,18-25,20,0,Faisalabad,Central,Chemical,Household items,2,3811.0,,
1005749,Komal Aslam,P00178742,F,26-35,28,1,Karachi,Southern,Healthcare,Household items,1,3810.0,,
1003778,Minahil Malik,P00034842,F,26-35,35,0,Karachi,Southern,Chemical,Household items,3,3810.0,,
1004729,Oneela Sarwar,P00319342,F,51-55,53,0,Faisalabad,Central,Banking,Food,2,3810.0,,
1002383,Obaidullah Khan,P00223542,M,26-35,30,1,Karachi,Southern,Construction,Household items,1,3805.0,,
1001941,Salman Yousaf,P00305042,M,36-45,26,1,Hyderabad,Southern,Automobile,Food,1,3804.0,,
1001607,Gulnaz Bano,P00250642,F,46-50,47,1,Quetta,Western,Construction,Food,1,3803.0,,
1004292,Nashwa Riaz,P00265242,F,26-35,27,1,Sukkur,Southern,Banking,Household items,2,3801.0,,
1005994,Nauman Ijaz,P00301542,M,36-45,44,0,Karachi,Southern,Automobile,Household items,1,3800.0,,
1002617,Yasir Naeem,P00247042,M,46-50,49,0,Bahawalpur,Central,Aviation,Household items,1,3800.0,,
1004311,Nadia Aslam,P00282442,F,51-55,53,0,Faisalabad,Central,Hospitality,Food,2,3800.0,,
1001137,Oneela Sarwar,P00178442,F,18-25,21,1,Karachi,Southern,Healthcare,Household items,4,3799.0,,
1002230,Osama Tariq,P00011042,M,46-50,49,0,Karachi,Southern,Banking,Household items,2,3799.0,,
1001676,Dur-e-Shahwar,P00225742,F,18-25,18,1,Quetta,Western,Aviation,Household items,2,3799.0,,
1004499,Ceeza Amir,P00085242,F,26-35,29,1,Multan,Central,Banking,Household items,1,3798.0,,
1001298,Minahil Malik,P00106642,F,36-45,36,0,Gwadar,Western,Govt,Food,3,3795.0,,
1002764,Qandeel Baloch,P00282142,F,26-35,30,0,Karachi,Southern,Retail,Household items,4,3795.0,,
1001366,Sundas Khan,P00074342,F,0-17,16,0,Karachi,Southern,IT Sector,Household items,4,3794.0,,
1003887,Cyra Chaudhry,P00034042,F,18-25,21,0,Karachi,Southern,Govt,Household items,1,3794.0,,
1001351,Ismail Sheikh,P00057642,M,26-35,30,1,Quetta,Western,Aviation,Household items,4,3794.0,,
1002453,Shaista Lodhi,P00020242,F,26-35,30,0,Karachi,Southern,Banking,Household items,4,3792.0,,
1005655,Tariq Mehmood,P00037142,M,26-35,34,1,Multan,Central,Hospitality,Household items,2,3791.0,,
1003026,Wajih Ahmed,P00084442,M,18-25,22,1,Gwadar,Western,Food Processing,Food,3,3791.0,,
1004720,Lubna Riaz,P00249742,F,26-35,30,1,Karachi,Southern,Textile,Household items,2,3791.0,,
1005482,Zubair Nawaz,P00163442,M,18-25,19,1,Multan,Central,Banking,Household items,1,3790.0,,
1004535,Dur-e-Shahwar,P00185842,F,18-25,21,0,Multan,Central,Agriculture,Household items,4,3790.0,,
1004814,Wafa Rasheed,P00249742,F,18-25,20,0,Karachi,Southern,Lawyer,Household items,4,3790.0,,
1002845,Parisa Khan,P00184242,F,26-35,30,0,Sukkur,Southern,Healthcare,Household items,3,3790.0,,
1004430,Rashid Latif,P00077942,M,26-35,31,0,Faisalabad,Central,Hospitality,Household items,4,3790.0,,
1003095,Shakeel Ansari,P00242742,M,26-35,30,1,Sukkur,Southern,Textile,Household items,2,3789.0,,
1000777,Younis Khan,P00293242,M,18-25,22,0,Faisalabad,Central,IT Sector,Household items,3,3787.0,,
1003507,Fariha Pervaiz,P00123742,F,26-35,28,0,Gujranwala,Eastern,IT Sector,Games & Toys,2,3786.0,,
1000674,Junaid Khan,P00002142,M,26-35,26,0,Multan,Central,Aviation,Household items,1,3785.0,,
1005645,Amina Sheikh,P00118742,F,26-35,29,0,Karachi,Southern,Aviation,Household items,4,3784.0,,
1003887,Cyra Chaudhry,P00092442,F,18-25,18,0,Quetta,Western,Aviation,Household items,4,3784.0,,
1000869,Izza Malik,P00208742,F,18-25,18,1,Karachi,Southern,Banking,Household items,1,3782.0,,
1000387,Sami Ullah,P00368642,M,36-45,44,0,Multan,Central,Agriculture,Household items,1,3779.0,,
1005039,Usman Tariq,P00325242,M,36-45,44,0,Gwadar,Western,IT Sector,Household items,3,3779.0,,
1000118,Sadia Chaudhry,P00251942,F,36-45,36,1,Karachi,Southern,Agriculture,Household items,2,3779.0,,
1002820,Raheel Sharif,P00234842,M,36-45,36,1,Quetta,Western,Hospitality,Household items,4,3778.0,,
1000955,Parvez Musharraf,P00216042,M,51-55,53,0,Multan,Central,Govt,Household items,4,3777.0,,
1006013,Tanveer Ahmad,P00025542,M,26-35,34,1,Faisalabad,Central,Aviation,Household items,3,3777.0,,
1003728,Wafa Rasheed,P00255842,F,18-25,18,1,Quetta,Western,Hospitality,Household items,2,3776.0,,
1004546,Rida Isfahani,P00000142,F,26-35,31,1,Quetta,Western,IT Sector,Household items,1,3775.0,,
1005493,Arif Habib,P00225042,M,36-45,44,0,Bahawalpur,Central,Healthcare,Household items,2,3774.0,,
1001899,Junaid Khan,P00103042,M,46-50,47,1,Bahawalpur,Central,Healthcare,Household items,2,3774.0,,
1005011,Yusra Butt,P00048142,F,18-25,25,0,Quetta,Western,Automobile,Household items,1,3774.0,,
1002505,Hoorain Ali,P00295442,F,26-35,26,0,Karachi,Southern,Automobile,Household items,3,3772.0,,
1000023,Laila Zia,P00276342,F,36-45,41,0,Karachi,Southern,Chemical,Household items,1,3772.0,,
1001301,Asif Ali,P00140742,M,26-35,28,0,Islamabad,Northern,Media,Household items,4,3770.0,,
1001301,Asif Ali,P00140742,M,26-35,28,0,Faisalabad,Central,Media,Household items,2,3770.0,,
1004520,Fizza Ali,P00179042,F,26-35,28,1,Rawalpindi,Northern,Automobile,Clothing & Apparel,2,3768.0,,
1005726,Zara Noor,P00113142,F,26-35,29,0,Islamabad,Northern,Textile,Clothing & Apparel,4,3768.0,,
1000149,Moin Khan,P00046942,M,26-35,30,0,Karachi,Southern,Healthcare,Household items,2,3768.0,,
1001635,Zunaira Khan,P00111142,F,26-35,30,0,Karachi,Southern,Hospitality,Household items,4,3768.0,,
1003399,Gulshan Ara,P00156242,F,26-35,35,1,Lahore,Eastern,Chemical,Clothing & Apparel,4,3767.0,,
1005890,Hira Farooq,P00033942,F,36-45,43,0,Gwadar,Western,Govt,Clothing & Apparel,4,3767.0,,
1003426,Javeria Abbasi,P00057442,F,26-35,27,1,Karachi,Southern,Chemical,Clothing & Apparel,4,3767.0,,
1004009,Ciara Khan,P00032142,F,18-25,20,1,Quetta,Western,Aviation,Household items,3,3767.0,,
1003729,Kiran Ashraf,P00130642,F,18-25,24,0,Quetta,Western,Automobile,Household items,2,3767.0,,
1002895,Amina Sheikh,P0099342,F,26-35,33,0,Quetta,Western,Healthcare,Household items,3,3767.0,,
1002164,Bakhtawar Bhutto,P00128942,F,36-45,38,0,Lahore,Eastern,Banking,Clothing & Apparel,4,3766.0,,
